company_name,timely_response,count
"Amcap Investments, LLC",true,32
"Amcap Investments, LLC",false,1
"AmerAssist A/R Solutions, Inc.",false,334
"AmerAssist A/R Solutions, Inc.",true,141
AmeriCash Holding LLC,true,127
AmeriCash Holding LLC,false,1
AmeriCollect,true,1651
AmeriCollect,false,4
AmeriFirst Financial Corporation,true,41
AmeriFirst Financial Corporation,false,7
"AmeriHome Mortgage Company, LLC",false,17
"AmeriHome Mortgage Company, LLC",true,1353
AmeriPay Corporation,false,2
"America Transfers, Inc.",false,4
"America Trust Funding-Mortgage, Bankers LLC",true,1
"America's Mortgage Center, LTD.",false,2
"America's Mortgage Lender, L.L.C.",false,2
"American 1st Rate Mortgage, LLC",false,2
"American Acceptance Co., LLC",false,20
American Acceptance Corp. of South Carolina,true,6
"American Accounts & Advisers, Inc.",true,235
"American Accounts & Advisers, Inc.",false,3
"American Asset Recovery, Inc (CA)",false,1
American Billing & Collection,false,1
"American Capital Enterprises, Inc.",true,93
"American Capital Enterprises, Inc.",false,7
"American Capital Mortgage, Inc",true,1
American Capital Recovery LLC,true,2
"American Collection Services, Inc. (OK, TX)",true,71
"American Collection Systems, Inc.",true,15
"American Collection Systems, Inc. (OH)",true,3
"American Collection Systems, Inc. (OH)",false,9
"American Collections Enterprise, Inc.",false,1
"American Collections Enterprise, Inc.",true,320
"American Consumer Credit Counseling, Inc.",true,5
American Coradius International LLC,true,620
American Credit - Credit Repair Centers,true,5
"American Credit Acceptance, LLC",false,61
"American Credit Acceptance, LLC",true,1115
American Credit Adjusters,true,18
American Credit Adjusters,false,6
"American Credit Bureau, Inc.",false,2
"American Credit Bureau, Inc.",true,59
"American Credit Exchange, Inc",true,5
American Credit Financial,true,24
American Credit Financial,false,3
"American Credit Resolution, Incorporated",false,8
"American Credit Resolution, Incorporated",true,34
"American Credit Systems, Inc",true,5
"American Cycle Finance, Inc.",true,10
American Debt Consolidation,true,4
"American Debt Services, LLC",false,3
"American Debt Services, LLC",true,1
"American Elite Recovery, LLC",false,14
"American Elite Recovery, LLC",true,2
"American Enterprises International, Inc.",true,3
"American Fidelity Mortgage Services, Inc.",false,1
"American Fidelity Mortgage Services, Inc.",true,1
American Finance House Lariba,false,3
American Finance LLC,true,22
American Finance LLC,false,2
"American Financial Credit Services, Inc.",false,1
"American Financial Credit Services, Inc.",true,11
"American Financial Lending, Inc.",true,2
"American Financial Mortgage Services, Inc.",true,2
American Financial Network Inc.,false,17
American Financial Network Inc.,true,149
"American Financial Resources, Inc.",true,155
"American Financial Resources, Inc.",false,17
"American First Finance, Inc.",false,13
"American First Finance, Inc.",true,604
"American First Financial Services, Inc.",true,2
"American Heritage Capital, LP",true,2
"American Home Funding, Inc.",true,1
"American Homestead Mortgage, LLC",false,1
"American International Finance, Inc.",true,9
American Lending LLC,false,5
"American Lending Solutions, LLC",false,5
"American Liberty Mortgage, Inc.",true,2
"American Liberty Mortgage, Inc.",false,1
American Location Specialists,true,5
American Mediation,false,9
American Mortgage Inc.,true,1
American Mortgage Investment Partners Fund I Trust,true,3
American Mortgage Investment Partners Fund I Trust,false,5
American Mortgage Partners Inc.,true,2
American Mortgage Service Company,true,9
"American Mortgage Services,  Inc",false,1
"American Mortgage Services,  Inc",true,1
American Northwest Recovery Solutions Inc,true,2
"American Payment Holdco, Inc.",false,3
"American Payment Holdco, Inc.",true,16
American Preferred Lending,true,2
American Professional Collections,true,2
American Professional Collections,false,1
"American Profit Recovery, Inc., Marlborough, MA Branch",true,147
"American Profit Recovery, Inc., Marlborough, MA Branch",false,4
"American Receivables Agency, LLC",true,2
American Recovery Service Incorporated,false,2
American Recovery Service Incorporated,true,78
American Reporting Company,true,1
American Reporting Company,false,4
"American Revenue Management, Inc.",true,19
"American Settlement Funding, LLC",true,1
American Student Assistance,true,114
American Student Assistance,false,7
American Student Loan Advocates,true,3
American Tax Holding LLC,true,2
American Tax Holding LLC,false,1
American Title Corp,true,1
American Title Managers LLC,true,1
"American Trst Company, Inc.",true,2
American United Mortgage Corporation,true,1
"Americas Car-Mart, Inc.",true,135
"Americas Mortgage Professionals, LLC",true,1
"America’s Financial Choice, Inc.",false,2
"America’s Financial Choice, Inc.",true,2
"Americor Funding, LLC",false,7
"Americor Funding, LLC",true,51
"Amerifinance, Inc.",false,2
"Amerifinance, Inc.",true,3
Amerifund Home Mortgage LLC,true,3
Ameritech Financial,false,197
Ameritech Financial,true,20
Amerivest Mortgages,false,2
Amigos Préstamos,true,1
Amity Associates LLC,false,5
"Amos & Muffoletto, LLC",true,1
Amos Financial LLC,false,5
Amos Financial LLC,true,13
Amplicon LLC,false,1
"Amplify Revenue Solutions, LLC",true,1
Amscot Corporation,true,97
"Amsher Collection Services, Inc.",true,1939
"Amsher Collection Services, Inc.",false,45
"Anchor Financial, Inc.",true,1
"Anchor Loans, Inc.",false,1
"Anchor Loans, Inc.",true,1
"Anchor Mortgage, LLC",true,2
"Anderson and Associates Credit Services, LLC",true,6
"Anderson and Associates Credit Services, LLC",false,1
"Andesite Finance Company, LLC",true,1
"Andesite Finance Company, LLC",false,1
"Andover Auto Sales, Inc. D.B.A. Broadway Auto Mall",true,1
"Andrea Visgilio-McGrath, LLC",true,1
"Andreu, Palma & Andreu, PL",false,1
"Andreu, Palma & Andreu, PL",true,59
"Andrews & Cox, P.C.",true,29
"Andrews & Cox, P.C.",false,1
"Andrews Law Firm, PLLC",true,1
Andy Bowers & Associates LLC,true,1
Angel Oak Home Loans LLC,true,19
Angel Oak Mortgage Solutions LLC,true,13
Angel Oak Mortgage Solutions LLC,false,2
Anselmo Lindberg Oliver LLC,true,12
Anthony J. Musto,true,1
"Apelles, LLC",true,77
Apex Advising LLC DBA Apex Credit Fix,true,1
"Apex Funding Group, Inc.",true,1
Apex Mortgage LLC,true,7
Apex Mortgage LLC,false,1
Apex Processing,false,1
Apex Processing,true,2
Apex Resolution Group LLC,false,10
Apex Resolution Group LLC,true,5
"Apothaker & Associates, PC",false,4
"Apothaker & Associates, PC",true,41
"AppFolio, Inc.",true,23
Appalachian Lending Corporation,false,1
"Apple Law Group, Inc.",false,15
Applewood Funding Corporation,true,1
"Applied Business Services, Inc.",false,24
"Applied Business Services, Inc.",true,112
"Applied Data Finance, LLC",false,3
"Applied Data Finance, LLC",true,174
Applied Resolutions Group,true,9
Applied Resolutions Group,false,5
Approved Mortgage Corporation,true,1
Approved Mortgage Corporation,false,1
"Approved Mortgage Source, LLC",true,2
"Aqua Finance, Inc.",false,140
"Aqua Finance, Inc.",true,168
Arapahoe Motors,true,3
Arapahoe Motors,false,2
"Arbor Professional Solutions, Inc.",true,102
Arbor Residential Mortgage LLC,false,17
Arbor Residential Mortgage LLC,true,315
"Arcadia Holdings, LLC",true,151
"Arcadia Holdings, LLC",false,29
Arco Collection Services LLC,true,4
Arco Collection Services LLC,false,7
Arcon Credit Solutions LLC,true,12
Arcstone Financial Inc.,true,1
Ardmore Finance Corporation,true,13
"Arena Investors, LP",true,34
Arete Financial Group,false,64
Arete Financial Group,true,7
"Argolica, LLC",true,1
Argon Credit,true,15
Argon Credit,false,11
Arias Bosinger,true,4
Aries Loans Inc,true,1
"Aristocrat Title, LLC",false,1
"Arivo Acceptance, LLC",true,23
"Ark Law Group, PLLC",true,1
"Ark-La-Tex Financial Services, LLC",false,1
"Ark-La-Tex Financial Services, LLC",true,40
Armada Corp.,true,82
Armada Corp.,false,2
"Armand Law Group, PLLC.",true,2
Armcon Corp,false,1
Armcon Corp,true,58
Armed Forces Loans of Nevada Inc.,true,35
Armed Forces Loans of Nevada Inc.,false,1
"Armin, O'Conner & Boch, LLC",false,2
Armor Systems Corporation,true,49
"Armstrong and Associates, Inc",true,19
Army and Air Force Exchange Service,false,172
Army and Air Force Exchange Service,true,878
"Arnold Scott Harris, P.C.",true,146
"Arnold Scott Harris, P.C.",false,1
"Arthur B. Adler & Associates, Ltd",false,1
"Arundina, LLC",true,2
"Ascend Consumer Finance, Inc.",false,5
"Ascend Consumer Finance, Inc.",true,2
Ascend One Corporation,false,2
Ascendium Education Group,false,4
Ascendium Education Group,true,240
"Ascension Point Recovery Services, LLC",true,130
Ascension Recovery Management,true,26
Ascent Holding Co,true,5
Ascent Holding Co,false,3
"Ashfield Management Services Inc,",false,7
"Ashfield Management Services Inc,",true,7
Ashner Group Inc,false,2
Ashner Group Inc,true,2
"Ashton & Weinberg, Inc.",false,8
"Ashton & Weinberg, Inc.",true,22
Ashwood Financial Inc,true,22
Aspen Home Mortgage Group,true,1
"Aspen National Financial, Inc.",true,161
"Aspen Properties Group, LLC",true,13
Aspen Yo LLC,true,291
Aspen Yo LLC,false,34
Assent Inc.,true,2
Assent Inc.,false,5
"Asset Acquisition Group, LLC",false,1
"Asset Acquisition Group, LLC",true,5
Asset Collections Inc,true,11
"Asset Law Group, P.C.",false,1
"Asset Law Group, P.C.",true,1
"Asset Management Holdings, LLC",false,4
"Asset Management Holdings, LLC",true,3
"Asset Management Outsourcing, Inc.",true,671
"Asset Management Professionals, LLC",true,31
"Asset Management Professionals, LLC",false,3
"Asset Maximization Group, Inc.",true,21
Asset Mediation Partners LLC,false,2
"Asset One Mortgage, Inc.",true,1
"Asset Pursuit, LLC",true,1
Asset Recovery Bureau LLC,true,3
"Asset Recovery Group, Inc.",false,3
"Asset Recovery Group, Inc.",true,34
Asset Recovery Inc,true,7
Asset Recovery Inc,false,5
"Asset Recovery Solutions, LLC",false,43
"Asset Recovery Solutions, LLC",true,314
AssetRecoveryplus,true,1
"Assets Recovered, LLC",true,1
Assigned Credit Solutions,true,8
Assigned Credit Solutions,false,10
"Associated Collectors, Inc.",true,20
"Associated Credit Services, Inc.",false,3
"Associated Credit Services, Inc.",true,274
Associated Management Company Inc,true,2
"Associated Management Services, Inc..",true,1
Associates Financial Solutions Inc,true,1
Associates International Holdings Corporation,false,1
Associates International Holdings Corporation,true,1
"Associates Title, Inc.",true,1
"Associates Title, Inc.",false,1
"Association Capital Resources, LLC",true,6
"Association Capital Resources, LLC",false,8
Association Collection Services LLC,false,1
"Association Financial Services, LLC",false,1
"Association Financial Services, LLC",true,3
Assured Financial LLC,true,11
Assured Financial Partners,true,47
Assured Financial Partners,false,1
Astra Business Services,true,3
Astra Business Services,false,23
"Aswad & Ingraham, LLP",false,1
"Aswad & Ingraham, LLP",true,1
Athena Bitcoin Inc,true,12
"Atkins & Ogle Law Offices, LC",false,2
"Atkins & Ogle Law Offices, LC",true,2
"Atlanta Check Cashers, Inc",false,1
"Atlanta Check Cashers, Inc",true,4
"Atlantic Collection Agency, Inc.",true,19
"Atlantic Credit & Finance, Inc.",false,2
"Atlantic Credit & Finance, Inc.",true,254
Atlantic Mortgage Direct LLC,false,1
Atlantic Mortgage Direct LLC,true,1
"Atlantic Mortgage and Funding, Inc.",true,6
Atlantic Recovery Solutions LLC,true,236
Atlantic Recovery Solutions LLC,false,3
"Atlantic Union Bankshares, Inc.",true,107
"Atlantica, LLC",true,3
Atlanticus Services Corporation,false,404
Atlanticus Services Corporation,true,1252
"Atlantis Financial Group, Inc",true,1
"Atlantis National Services, Inc.",true,1
Atlas Acquisitions LLC,true,2
"Atlas Capital, Inc.",true,5
Atlas Collections Inc. (of New Castle),true,4
Atlas Collections Inc. (of New Castle),false,3
"Atlas Credit Company, Inc.",true,84
"Atlas Credit Company, Inc.",false,1
Atlas Finance LLC,true,1
"Atlas Mortgage Partners, LLC",true,2
"Atlas Services, Inc.",false,1
"Atlas Services, Inc.",true,11
"Aubrey Thrasher, LLC",true,5
Audit & Adjustment Co. Inc.,false,7
Audit & Adjustment Co. Inc.,true,42
Audubon Holdings Group,true,1
Audubon Holdings Group,false,2
Audubon Solutions LLC DBA Titan Portfolio Management Group,true,1
"August Real Estate Investments, LLC",true,8
"August Real Estate Investments, LLC",false,1
"Augusta Collection Agency, Inc.",false,5
"Augusta Collection Agency, Inc.",true,63
"Augusta Financial, Inc.",true,2
Aura Mortgage Advisors LLC,false,1
Aura Mortgage Advisors LLC,true,10
"Aurora Enterprises, Inc.",false,2
"Aurora Enterprises, Inc.",true,6
"Aurora Financial, LLC",true,12
"Aurora Financial, LLC",false,1
"Auto Acceptance, LLC",false,7
"Auto Acceptance, LLC",true,1
"Auto Advantage Finance, LLC",false,2
"Auto Advantage Finance, LLC",true,17
Auto Buyers Credit LLC,false,10
"Auto Credit Corporation of Jonesboro, iNC.",true,2
Auto Credit of Southern Ilinois,true,5
Auto Finance Center,false,1
Auto Finance Center,true,1
"Auto Masters, LLC",true,1
"Auto Masters, LLC",false,4
"Auto Now Financial Services, Inc., Phoenix, AZ Branch",false,6
"Auto Now Financial Services, Inc., Phoenix, AZ Branch",true,38
Auto One Acceptance LLC,true,1
Auto One Acceptance LLC,false,5
"Auto Pro Title Pawn, Inc.",true,3
"Auto Properties II, LLC",true,1
"Auto Properties II, LLC",false,16
"Auto Trakk, LLC",true,148
"Auto Trakk, LLC",false,2
"AutoBank Financial, LLC",true,2
"AutoMoney, Inc.",false,2
"AutoMoney, Inc.",true,17
"AutoStar Finance, Inc - D/B/A Atlanta AutoStar",true,1
Autoflex Leasing - Dallas I LLC,true,1
Automated Accounts Management Services,true,80
"Automated Accounts, Inc.",false,1
"Automated Accounts, Inc.",true,15
"Automated Collection Services, Inc.",true,152
"Automated Collection Services, Inc.",false,5
"Automated Recovery Systems of New Mexico, Inc",true,4
"Automatic Data Processing, Inc.",true,106
"Automatic Data Processing, Inc.",false,5
"Automatic Financing, Inc.",true,1
Automotive Financial Services,true,3
"Automotive Funding Group, Inc",false,2
"Automotive Leasing Specialists, L.L.C.",true,1
"Automotive Management Services, Inc.",true,6
"Automotive Management Services, Inc.",false,12
Automotive Partners Funding,true,4
"Automotive Services Finance, Inc.",false,3
"Automotive Services Finance, Inc.",true,12
"Autovest, L.L.C.",false,4
"Autovest, L.L.C.",true,57
"Avadyne Health Holdings, Inc",true,263
"Avadyne Health Holdings, Inc",false,10
"Avalanche Title and Escrow, LLC",false,4
Avant Credit Corporation,false,7
Avant Credit Corporation,true,625
"Avant Holding Company, Inc.",false,13
"Avant Holding Company, Inc.",true,739
Avanta Recovery Services,false,1
"Avantus, LLC",true,56
Avenify Corporation,true,1
"Avid Acceptance, LLC",true,83
"Avid Acceptance, LLC",false,5
"Avrutis & Foeller, P.A.",false,1
"Avrutis & Foeller, P.A.",true,5
Awar Holding Inc.,false,12
Awar Holding Inc.,true,1
"Axela Technologies, Inc",false,1
"Axela Technologies, Inc",true,7
"Azcar Capital, Inc.",true,1
B & B FINANCIAL SERVICES INC,false,4
B & B FINANCIAL SERVICES INC,true,5
"B&B Funding, LLC",false,5
"B&B Funding, LLC",true,12
B&F Finance Corp.,false,2
B&F Finance Corp.,true,16
B-Focused Mobile LLC,true,1
"B9, Inc.",true,4
"B9, Inc.",false,1
BAKER GOVERN & BAKER INC,true,2
BAKER GOVERN & BAKER INC,false,1
"BALANCED HEALTHCARE RECEIVABLES, LLC",false,20
"BALANCED HEALTHCARE RECEIVABLES, LLC",true,43
"BAM Financial, LLC",false,27
"BAM Financial, LLC",true,27
BAM Management US Holdings Inc.,true,675
BAM Management US Holdings Inc.,false,64
"BANC OF CALIFORNIA, INC.",true,15
BANC ONE MORTGAGE CORPORATION,true,4
BANCO POPULAR DE PUERTO RICO,true,1306
BANCO POPULAR DE PUERTO RICO,false,3
BANCORPSOUTH BANK,false,7
BANCORPSOUTH BANK,true,222
"BANK OF AMERICA, NATIONAL ASSOCIATION",true,120545
"BANK OF AMERICA, NATIONAL ASSOCIATION",false,3706
BANK OF HAWAII CORPORATION,false,4
BANK OF HAWAII CORPORATION,true,214
"BANK OF NEW YORK MELLON CORPORATION, THE",true,523
"BANK OF NEW YORK MELLON CORPORATION, THE",false,8
BANK OF THE WEST,true,2366
BANK OF THE WEST,false,83
BANK OZK,true,128
BANKERS HEALTHCARE GROUP LLC,true,58
BANKERS HEALTHCARE GROUP LLC,false,1
BANKERS MORTGAGE CORPORATION,true,2
BANKERS MORTGAGE CORPORATION,false,2
"BANKERS MORTGAGE LENDING, INC.",true,2
"BANKUNITED, NATIONAL ASSOCIATION",true,294
"BANKUNITED, NATIONAL ASSOCIATION",false,1
BANNER CORPORATION,true,84
BARCLAYS BANK DELAWARE,true,14496
BARCLAYS BANK DELAWARE,false,5
BARRONS MORTGAGE GROUP LTD,true,4
BAS Receivable Management Inc.,true,13
"BATON ROUGE FINANCIAL SERVICES, L.L.C.",true,1
"BAV Solutions, LLC",true,2
"BAY COUNTRYCONSUMER FINANCE,INC.",true,10
BAY VALLEY,true,1
BAY VALLEY MORTGAGE GROUP,true,17
BAY VALLEY MORTGAGE GROUP,false,2
"BAYSHORE MORTGAGE FUNDING, LLC",true,4
"BAYSHORE MORTGAGE FUNDING, LLC",false,1
BAYSIDE CREDIT,false,1
BAYSIDE CREDIT,true,11
BB&T CORPORATION,true,5508
BB&T CORPORATION,false,17
BBVA FINANCIAL CORPORATION,true,5182
BBVA FINANCIAL CORPORATION,false,2
"BC SERVICES, INC.",true,171
"BC SERVICES, INC.",false,10
BCA Financial Services (New Jersey),false,2
BCA Financial Services (New Jersey),true,1
"BCA Financial Services, Inc.",true,128
"BCA Financial Services, Inc.",false,3
BCB Investments LLC,true,19
"BCG Equities, LLC",true,7
"BCI FINANCIAL GROUP, INC.",true,34
BCI Financial Corporation,true,5
BCO Consulting Services,true,18
BCO Consulting Services,false,3
BELING & ASSOCIATES,true,1
BELING & ASSOCIATES,false,2
BELMONT FINANCE LLC,true,23
"BERKSHIRE HILLS BANCORP, INC",false,1
"BERKSHIRE HILLS BANCORP, INC",true,76
BETHPAGE FEDERAL CREDIT UNION,false,1
BETHPAGE FEDERAL CREDIT UNION,true,66
BEXIL AMERICAN MORTGAGE INC.,false,1
BEXIL AMERICAN MORTGAGE INC.,true,2
BFS Capital Inc.,false,2
BFS Capital Inc.,true,5
BG Lenders Service LLC,true,1
"BH Financial Group, LLC",false,2
BHA Services,true,7
BHA Services,false,6
BHFC Financial Services INC,false,8
BHFC Financial Services INC,true,24
"BILL.COM, LLC",true,16
"BLACK HILLS CHILDREN'S RANCH, INC.",true,2
BLACK MANN & GRAHAM LLP,true,1
"BLINCLOANS, INC.",true,15
"BLINCLOANS, INC.",false,1
"BLUE WATER CREDIT, LLC",true,1
BLUFI LENDING CORPORATION,true,1
BLUFI LENDING CORPORATION,false,5
"BM Technologies, Inc.",true,148
BMO HARRIS BANK NATIONAL ASSOCIATION,true,2731
BMO HARRIS BANK NATIONAL ASSOCIATION,false,9
"BMW Financial Services NA, LLC",false,14
"BMW Financial Services NA, LLC",true,1774
BOC LLC,false,3
BOC LLC,true,27
BOEING EMPLOYEES CREDIT UNION,false,13
BOEING EMPLOYEES CREDIT UNION,true,435
"BOGMAN, INC",false,11
"BOGMAN, INC",true,38
BOK FINANCIAL CORP,false,1
BOK FINANCIAL CORP,true,623
"BON TERRE CREDIT, LLC",false,1
BONDED ADJUSTMENT COMPANY,false,6
BONDED ADJUSTMENT COMPANY,true,20
BOVA Financial Group LLC,true,1
BOVA Financial Group LLC,false,1
"BQ & Associates, P.C., L.L.O.",false,4
"BQ & Associates, P.C., L.L.O.",true,37
"BRAUFMANN, LEIGHMANN & ASSOCIATES",false,4
"BRAUFMANN, LEIGHMANN & ASSOCIATES",true,3
"BRAZOS HIGHER EDUCATION AUTHORITY, INC.",true,11
"BRAZOS HIGHER EDUCATION AUTHORITY, INC.",false,1
BRAZOS LOAN SERVICING,true,7
"BREMER BANK, NATIONAL ASSOCIATION",true,23
BRIDGELOCK CAPITAL,true,6
BROADVIEW MORTGAGE CORPORATION,true,1
BROCKELBANK INC,true,8
"BROKER SOLUTIONS, INC.",false,38
"BROKER SOLUTIONS, INC.",true,440
"BRite Financial Services, Inc.",false,9
"BRite Financial Services, Inc.",true,59
"BSI Financial Holdings, Inc.",false,2
"BSI Financial Holdings, Inc.",true,873
BSJW,false,1
BTH Management,false,17
BTH Management,true,475
"BTS Motors, LLC",true,2
"BTS Motors, LLC",false,7
BUCKEYE FINANCIAL SERVICES OF ALLIANCE INC.,false,22
"BUDGET CONTROL SERVICES, INC.",false,4
"BUDGET CONTROL SERVICES, INC.",true,49
BULBUL INVESTMENTS LLC,false,4
BULBUL INVESTMENTS LLC,true,1
